id,cat3
TEST_06632,바/까페
TEST_06633,채식전문점
TEST_06634,바/까페
TEST_06635,일식
TEST_06636,농.산.어촌 체험
TEST_06637,중식
TEST_06638,기타행사
TEST_06639,산
TEST_06640,수목원
TEST_06641,한식
TEST_06642,"야영장,오토캠핑장"
TEST_06643,바/까페
TEST_06644,홈스테이
TEST_06645,"야영장,오토캠핑장"
TEST_06646,유명건물
TEST_06647,일반축제
TEST_06648,홈스테이
TEST_06649,해수욕장
TEST_06650,모텔
TEST_06651,홈스테이
TEST_06652,트래킹
TEST_06653,유적지/사적지
TEST_06654,일식
TEST_06655,산
TEST_06656,일식
TEST_06657,한식
TEST_06658,일식
TEST_06659,바/까페
TEST_06660,바/까페
TEST_06661,트래킹
TEST_06662,"야영장,오토캠핑장"
TEST_06663,콘도미니엄
TEST_06664,한식
TEST_06665,한식
TEST_06666,한식
TEST_06667,해수욕장
TEST_06668,바/까페
TEST_06669,관광단지
TEST_06670,펜션
TEST_06671,"야영장,오토캠핑장"
TEST_06672,사찰
TEST_06673,성
TEST_06674,안보관광
TEST_06675,펜션
TEST_06676,민물낚시
TEST_06677,상설시장
TEST_06678,"야영장,오토캠핑장"
TEST_06679,폭포
TEST_06680,펜션
TEST_06681,상설시장
TEST_06682,중식
TEST_06683,"야영장,오토캠핑장"
TEST_06684,한옥스테이
TEST_06685,도서관
TEST_06686,수목원
TEST_06687,일반축제
TEST_06688,한식
TEST_06689,상설시장
TEST_06690,공원
TEST_06691,한식
TEST_06692,"야영장,오토캠핑장"
TEST_06693,"야영장,오토캠핑장"
TEST_06694,일반축제
TEST_06695,복합 레포츠
TEST_06696,트래킹
TEST_06697,바/까페
TEST_06698,유스호스텔
TEST_06699,이색찜질방
TEST_06700,"야영장,오토캠핑장"
TEST_06701,서양식
TEST_06702,공연장
TEST_06703,성
TEST_06704,한옥스테이
TEST_06705,항구/포구
TEST_06706,박물관
TEST_06707,계곡
TEST_06708,농.산.어촌 체험
TEST_06709,온천/욕장/스파
TEST_06710,"야영장,오토캠핑장"
TEST_06711,유적지/사적지
TEST_06712,패밀리레스토랑
TEST_06713,공원
TEST_06714,일식
TEST_06715,한식
TEST_06716,일식
TEST_06717,한식
TEST_06718,해수욕장
TEST_06719,한식
TEST_06720,한식
TEST_06721,미술관/화랑
TEST_06722,"야영장,오토캠핑장"
TEST_06723,한식
TEST_06724,박물관
TEST_06725,미술관/화랑
TEST_06726,도서관
TEST_06727,요트
TEST_06728,트래킹
TEST_06729,중식
TEST_06730,민속마을
TEST_06731,바다낚시
TEST_06732,"야영장,오토캠핑장"
TEST_06733,펜션
TEST_06734,상설시장
TEST_06735,썰매장
TEST_06736,전문상가
TEST_06737,도서관
TEST_06738,농.산.어촌 체험
TEST_06739,섬
TEST_06740,썰매장
TEST_06741,한옥스테이
TEST_06742,5일장
TEST_06743,공원
TEST_06744,일반축제
TEST_06745,기념탑/기념비/전망대
TEST_06746,동상
TEST_06747,한식
TEST_06748,바/까페
TEST_06749,사찰
TEST_06750,민속마을
TEST_06751,산
TEST_06752,한옥스테이
TEST_06753,일반축제
TEST_06754,자연생태관광지
TEST_06755,트래킹
TEST_06756,성
TEST_06757,서양식
TEST_06758,계곡
TEST_06759,미술관/화랑
TEST_06760,일식
TEST_06761,수련시설
TEST_06762,민물낚시
TEST_06763,바다낚시
TEST_06764,수목원
TEST_06765,"야영장,오토캠핑장"
TEST_06766,"야영장,오토캠핑장"
TEST_06767,박람회
TEST_06768,한식
TEST_06769,계곡
TEST_06770,한식
TEST_06771,모텔
TEST_06772,기타
TEST_06773,모텔
TEST_06774,컨벤션
TEST_06775,바/까페
TEST_06776,스키(보드) 렌탈샵
TEST_06777,"야영장,오토캠핑장"
TEST_06778,사찰
TEST_06779,"야영장,오토캠핑장"
TEST_06780,한옥스테이
TEST_06781,기념관
TEST_06782,"야영장,오토캠핑장"
TEST_06783,바/까페
TEST_06784,산
TEST_06785,상설시장
TEST_06786,산
TEST_06787,전문상가
TEST_06788,공원
TEST_06789,"야영장,오토캠핑장"
TEST_06790,모텔
TEST_06791,수련시설
TEST_06792,강
TEST_06793,공원
TEST_06794,기념탑/기념비/전망대
TEST_06795,컨벤션
TEST_06796,윈드서핑/제트스키
TEST_06797,문
TEST_06798,트래킹
TEST_06799,기타
TEST_06800,미술관/화랑
TEST_06801,"야영장,오토캠핑장"
TEST_06802,중식
TEST_06803,관광단지
TEST_06804,"야영장,오토캠핑장"
TEST_06805,유적지/사적지
TEST_06806,공연장
TEST_06807,바/까페
TEST_06808,민박
TEST_06809,상설시장
TEST_06810,종교성지
TEST_06811,서양식
TEST_06812,계곡
TEST_06813,상설시장
TEST_06814,펜션
TEST_06815,한식
TEST_06816,5일장
TEST_06817,공원
TEST_06818,항구/포구
TEST_06819,한식
TEST_06820,승마
TEST_06821,홈스테이
TEST_06822,유람선/잠수함관광
TEST_06823,고택
TEST_06824,수목원
TEST_06825,골프
TEST_06826,한식
TEST_06827,공원
TEST_06828,한식
TEST_06829,중식
TEST_06830,한옥스테이
TEST_06831,수목원
TEST_06832,"야영장,오토캠핑장"
TEST_06833,유적지/사적지
TEST_06834,호수
TEST_06835,모텔
TEST_06836,유적지/사적지
TEST_06837,"야영장,오토캠핑장"
TEST_06838,"야영장,오토캠핑장"
TEST_06839,폭포
TEST_06840,기념탑/기념비/전망대
TEST_06841,자동차경주
TEST_06842,모텔
TEST_06843,온천/욕장/스파
TEST_06844,"공예,공방"
TEST_06845,홈스테이
TEST_06846,서양식
TEST_06847,한식
TEST_06848,바/까페
TEST_06849,한식
TEST_06850,고택
TEST_06851,한식
TEST_06852,기타
TEST_06853,해안절경
TEST_06854,농.산.어촌 체험
TEST_06855,한식
TEST_06856,한식
TEST_06857,한식
TEST_06858,박물관
TEST_06859,모텔
TEST_06860,기념탑/기념비/전망대
TEST_06861,한식
TEST_06862,온천/욕장/스파
TEST_06863,5일장
TEST_06864,희귀동.식물
TEST_06865,바/까페
TEST_06866,"야영장,오토캠핑장"
TEST_06867,한식
TEST_06868,한식
TEST_06869,바/까페
TEST_06870,약수터
TEST_06871,공원
TEST_06872,기념관
TEST_06873,문화원
TEST_06874,다리/대교
TEST_06875,바/까페
TEST_06876,한식
TEST_06877,일반축제
TEST_06878,바/까페
TEST_06879,한식
TEST_06880,한식
TEST_06881,5일장
TEST_06882,자연휴양림
TEST_06883,모텔
TEST_06884,유적지/사적지
TEST_06885,한식
TEST_06886,바/까페
TEST_06887,미술관/화랑
TEST_06888,한식
TEST_06889,관광단지
TEST_06890,"야영장,오토캠핑장"
TEST_06891,"야영장,오토캠핑장"
TEST_06892,한식
TEST_06893,"야영장,오토캠핑장"
TEST_06894,"야영장,오토캠핑장"
TEST_06895,상설시장
TEST_06896,공연장
TEST_06897,자연생태관광지
TEST_06898,채식전문점
TEST_06899,사찰
TEST_06900,문화원
TEST_06901,일식
TEST_06902,"야영장,오토캠핑장"
TEST_06903,트래킹
TEST_06904,기념탑/기념비/전망대
TEST_06905,한식
TEST_06906,일식
TEST_06907,자연휴양림
TEST_06908,유적지/사적지
TEST_06909,계곡
TEST_06910,민속마을
TEST_06911,항구/포구
TEST_06912,바/까페
TEST_06913,희귀동.식물
TEST_06914,한식
TEST_06915,펜션
TEST_06916,일식
TEST_06917,자연생태관광지
TEST_06918,미술관/화랑
TEST_06919,"공예,공방"
TEST_06920,자연생태관광지
TEST_06921,유적지/사적지
TEST_06922,한식
TEST_06923,한식
TEST_06924,유적지/사적지
TEST_06925,생가
TEST_06926,한식
TEST_06927,한식
TEST_06928,특산물판매점
TEST_06929,기타행사
TEST_06930,성
TEST_06931,문화원
TEST_06932,박물관
TEST_06933,해수욕장
TEST_06934,농.산.어촌 체험
TEST_06935,바/까페
TEST_06936,한식
TEST_06937,"야영장,오토캠핑장"
TEST_06938,"야영장,오토캠핑장"
TEST_06939,5일장
TEST_06940,자동차경주
TEST_06941,상설시장
TEST_06942,한식
TEST_06943,펜션
TEST_06944,민물낚시
TEST_06945,바/까페
TEST_06946,홈스테이
TEST_06947,기념관
TEST_06948,사찰
TEST_06949,바/까페
TEST_06950,윈드서핑/제트스키
TEST_06951,문
TEST_06952,중식
TEST_06953,중식
TEST_06954,"야영장,오토캠핑장"
TEST_06955,수목원
TEST_06956,문화원
TEST_06957,종교성지
TEST_06958,항구/포구
TEST_06959,자연생태관광지
TEST_06960,중식
TEST_06961,일식
TEST_06962,고궁
TEST_06963,농.산.어촌 체험
TEST_06964,채식전문점
TEST_06965,게스트하우스
TEST_06966,바/까페
TEST_06967,일반축제
TEST_06968,박물관
TEST_06969,한식
TEST_06970,바/까페
TEST_06971,서양식
TEST_06972,항구/포구
TEST_06973,"야영장,오토캠핑장"
TEST_06974,문
TEST_06975,산
TEST_06976,래프팅
TEST_06977,산
TEST_06978,트래킹
TEST_06979,계곡
TEST_06980,한식
TEST_06981,일반축제
TEST_06982,산
TEST_06983,자연생태관광지
TEST_06984,바다낚시
TEST_06985,중식
TEST_06986,한식
TEST_06987,홈스테이
TEST_06988,사찰
TEST_06989,유람선/잠수함관광
TEST_06990,유적지/사적지
TEST_06991,고궁
TEST_06992,바/까페
TEST_06993,사찰
TEST_06994,한식
TEST_06995,"야영장,오토캠핑장"
TEST_06996,한식
TEST_06997,펜션
TEST_06998,박물관
TEST_06999,한옥스테이
TEST_07000,"야영장,오토캠핑장"
TEST_07001,박물관
TEST_07002,트래킹
TEST_07003,미술관/화랑
TEST_07004,유적지/사적지
TEST_07005,관광단지
TEST_07006,"야영장,오토캠핑장"
TEST_07007,한식
TEST_07008,"야영장,오토캠핑장"
TEST_07009,식음료
TEST_07010,박물관
TEST_07011,유적지/사적지
TEST_07012,유적지/사적지
TEST_07013,바/까페
TEST_07014,자연생태관광지
TEST_07015,계곡
TEST_07016,농.산.어촌 체험
TEST_07017,자연휴양림
TEST_07018,자동차경주
TEST_07019,관광단지
TEST_07020,한식
TEST_07021,전문상가
TEST_07022,"야영장,오토캠핑장"
TEST_07023,항구/포구
TEST_07024,기암괴석
TEST_07025,사찰
TEST_07026,테마공원
TEST_07027,해안절경
TEST_07028,테마공원
TEST_07029,상설시장
TEST_07030,자전거하이킹
TEST_07031,모텔
TEST_07032,한식
TEST_07033,한식
TEST_07034,"야영장,오토캠핑장"
TEST_07035,한옥스테이
TEST_07036,한옥스테이
TEST_07037,한식
TEST_07038,중식
TEST_07039,5일장
TEST_07040,트래킹
TEST_07041,항구/포구
TEST_07042,트래킹
TEST_07043,"야영장,오토캠핑장"
TEST_07044,바/까페
TEST_07045,바/까페
TEST_07046,호수
TEST_07047,서양식
TEST_07048,일반축제
TEST_07049,생가
TEST_07050,기암괴석
TEST_07051,한식
TEST_07052,"야영장,오토캠핑장"
TEST_07053,한옥스테이
TEST_07054,계곡
TEST_07055,공연장
TEST_07056,생가
TEST_07057,한식
TEST_07058,한식
TEST_07059,일반축제
TEST_07060,분수
TEST_07061,산
TEST_07062,종교성지
TEST_07063,상설시장
TEST_07064,"야영장,오토캠핑장"
TEST_07065,유적지/사적지
TEST_07066,한식
TEST_07067,패밀리레스토랑
TEST_07068,펜션
TEST_07069,"야영장,오토캠핑장"
TEST_07070,한식
TEST_07071,사찰
TEST_07072,바/까페
TEST_07073,한식
TEST_07074,한식
TEST_07075,일반축제
TEST_07076,한식
TEST_07077,유적지/사적지
TEST_07078,패밀리레스토랑
TEST_07079,기암괴석
TEST_07080,민속마을
TEST_07081,한식
TEST_07082,상설시장
TEST_07083,기타
TEST_07084,한식
TEST_07085,고궁
TEST_07086,박람회
TEST_07087,산
TEST_07088,민속마을
TEST_07089,사찰
TEST_07090,한옥스테이
TEST_07091,골프
TEST_07092,한식
TEST_07093,민속마을
TEST_07094,한옥스테이
TEST_07095,한식
TEST_07096,안보관광
TEST_07097,썰매장
TEST_07098,민박
TEST_07099,한식
TEST_07100,펜션
TEST_07101,사찰
TEST_07102,한옥스테이
TEST_07103,농.산.어촌 체험
TEST_07104,한식
TEST_07105,공연장
TEST_07106,테마공원
TEST_07107,테마공원
TEST_07108,중식
TEST_07109,성
TEST_07110,"야영장,오토캠핑장"
TEST_07111,한옥스테이
TEST_07112,한식
TEST_07113,펜션
TEST_07114,서양식
TEST_07115,"야영장,오토캠핑장"
TEST_07116,펜션
TEST_07117,일반축제
TEST_07118,강
TEST_07119,생가
TEST_07120,일반축제
TEST_07121,일식
TEST_07122,펜션
TEST_07123,"공예,공방"
TEST_07124,전시관
TEST_07125,해수욕장
TEST_07126,농.산.어촌 체험
TEST_07127,테마공원
TEST_07128,사찰
TEST_07129,바/까페
TEST_07130,계곡
TEST_07131,희귀동.식물
TEST_07132,기념탑/기념비/전망대
TEST_07133,한옥스테이
TEST_07134,모텔
TEST_07135,전시관
TEST_07136,일반축제
TEST_07137,한식
TEST_07138,사찰
TEST_07139,전시관
TEST_07140,한식
TEST_07141,한식
TEST_07142,항구/포구
TEST_07143,한식
TEST_07144,해안절경
TEST_07145,한식
TEST_07146,모텔
TEST_07147,한식
TEST_07148,바/까페
TEST_07149,모텔
TEST_07150,기념탑/기념비/전망대
TEST_07151,해수욕장
TEST_07152,5일장
TEST_07153,"야영장,오토캠핑장"
TEST_07154,한식
TEST_07155,한식
TEST_07156,유적지/사적지
TEST_07157,모텔
TEST_07158,민속마을
TEST_07159,공원
TEST_07160,유적지/사적지
TEST_07161,문화원
TEST_07162,자연생태관광지
TEST_07163,일반축제
TEST_07164,온천/욕장/스파
TEST_07165,계곡
TEST_07166,사찰
TEST_07167,게스트하우스
TEST_07168,스키(보드) 렌탈샵
TEST_07169,계곡
TEST_07170,도서관
TEST_07171,호수
TEST_07172,국립공원
TEST_07173,대형서점
TEST_07174,등대
TEST_07175,미술관/화랑
TEST_07176,홈스테이
TEST_07177,기타
TEST_07178,항구/포구
TEST_07179,스키(보드) 렌탈샵
TEST_07180,문화관광축제
TEST_07181,한식
TEST_07182,"야영장,오토캠핑장"
TEST_07183,한식
TEST_07184,유명건물
TEST_07185,등대
TEST_07186,공원
TEST_07187,"야영장,오토캠핑장"
TEST_07188,기타행사
TEST_07189,중식
TEST_07190,이색거리
TEST_07191,바/까페
TEST_07192,사찰
TEST_07193,펜션
TEST_07194,서양식
TEST_07195,상설시장
TEST_07196,박물관
TEST_07197,기념관
TEST_07198,공원
TEST_07199,유스호스텔
TEST_07200,유스호스텔
TEST_07201,유적지/사적지
TEST_07202,한식
TEST_07203,바/까페
TEST_07204,한식
TEST_07205,도서관
TEST_07206,희귀동.식물
TEST_07207,펜션
TEST_07208,민물낚시
TEST_07209,중식
TEST_07210,섬
TEST_07211,기념관
TEST_07212,박물관
TEST_07213,계곡
TEST_07214,문화관광축제
TEST_07215,한식
TEST_07216,유원지
TEST_07217,한식
TEST_07218,채식전문점
TEST_07219,"야영장,오토캠핑장"
TEST_07220,"야영장,오토캠핑장"
TEST_07221,바/까페
TEST_07222,모텔
TEST_07223,중식
TEST_07224,테마공원
TEST_07225,모텔
TEST_07226,"야영장,오토캠핑장"
TEST_07227,온천/욕장/스파
TEST_07228,펜션
TEST_07229,섬
TEST_07230,골프
TEST_07231,한식
TEST_07232,홈스테이
TEST_07233,"야영장,오토캠핑장"
TEST_07234,일반축제
TEST_07235,기타행사
TEST_07236,트래킹
TEST_07237,한식
TEST_07238,바/까페
TEST_07239,한식
TEST_07240,바다낚시
TEST_07241,사격장
TEST_07242,홈스테이
TEST_07243,전시관
TEST_07244,"야영장,오토캠핑장"
TEST_07245,홈스테이
TEST_07246,바/까페
TEST_07247,해수욕장
TEST_07248,바/까페
TEST_07249,전문상가
TEST_07250,기타
TEST_07251,기념탑/기념비/전망대
TEST_07252,고택
TEST_07253,고궁
TEST_07254,도서관
TEST_07255,상설시장
TEST_07256,전문상가
TEST_07257,농.산.어촌 체험
TEST_07258,"야영장,오토캠핑장"
TEST_07259,복합 레포츠
TEST_07260,트래킹
TEST_07261,한식
TEST_07262,민박
TEST_07263,바/까페
TEST_07264,상설시장
TEST_07265,한식
TEST_07266,생가
TEST_07267,문화원
TEST_07268,관광단지
TEST_07269,"야영장,오토캠핑장"
TEST_07270,한식
TEST_07271,바/까페
TEST_07272,계곡
TEST_07273,기념관
TEST_07274,사찰
TEST_07275,자동차경주
TEST_07276,문화원
TEST_07277,썰매장
TEST_07278,한옥스테이
TEST_07279,테마공원
